scenario_name,company_name,year,scenario_geography,ald_sector,ald_business_unit,production_plan_company_technology,phase_out,production_baseline_scenario,production_target_scenario,production_shock_scenario,company_id,pd,net_profit_margin,debt_equity_ratio,volatility,price_baseline_scenario,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario_arg,shock_scenario_arg,lgd_arg,risk_free_rate_arg,discount_rate_arg,growth_rate_arg,div_netprofit_prop_coef_arg,shock_year_arg,scenario_geography_arg,start_year_arg,carbon_price_model_arg,market_passthrough_arg,financial_stimulus_arg,run_id
Carbon balance 2030,company-1,2032,Global,Power,OilCap,NA,FALSE,32948177907198.586,6862359510147.818,27615300994761.242,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.38379444268135,59.57410585423285,1443027956659138.8,1213340551110394,733562240298281.1,616800810275316.9,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2033,Global,Power,OilCap,NA,FALSE,30981378805362.742,4759706413524.6455,23588791478229.586,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.281180797367085,59.53177902676065,1354543591365227.2,1035690400213373.1,643533902650590,492049048429150,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2034,Global,Power,OilCap,NA,FALSE,29014579703526.895,2657053316901.4775,19562281961697.926,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.19644898490565,59.48945219928845,1266739572124421,858291640383742.1,562447519266734.56,381091752846729.7,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2035,Global,Power,OilCap,NA,FALSE,27047780601691.05,554400220278.303,15535772445166.27,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.12646372373537,59.44712537181625,1179475539273943.8,681144271621501.25,489440415952846.94,282650656605856.2,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2036,Global,Power,OilCap,NA,FALSE,26652485823208.42,443520176222.64374,11509262928634.613,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.06864549003239,59.40479854434405,1161101354211834.5,504248293926650.25,450295123731913.06,195556182138326.47,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2037,Global,Power,OilCap,NA,FALSE,26257191044725.793,332640132166.982,7482753412102.957,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.020870091847605,59.362471716871845,1142955363944388.8,327603707299189.25,414259622290528,118738659730671.72,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2038,Global,Power,OilCap,NA,FALSE,25861896266243.164,221760088111.3216,3456243895571.297,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.98138703985392,59.32014488939965,1124995396469614.2,151210511739118.12,381074863146158.6,51220231876567.875,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2039,Global,Power,OilCap,NA,FALSE,25466601487760.535,110880044055.66093,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.94875284594225,59.27781806192745,1107187087285635.2,0,350507077287183.2,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2040,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.92177664193161,59.235491234455246,1089502426330902.6,0,322344454696144.2,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2041,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.89947551057295,59.193164406983044,1089090063735781.9,0,301142478022249.7,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2042,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.88103792013392,59.15083757951084,1088749140554848.4,0,281353467216640.2,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2043,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.86579362094929,59.10851075203865,1088467263430703,0,262879088608693.9,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2044,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.85318892671253,59.066183924566445,1088234194339158.8,0,245628784460720.47,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2045,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.84276635044227,59.02385709709424,1088041474044859.5,0,229518957900093.34,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2046,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.83414784281152,58.98153026962204,1087882112166956.2,0,214472281316472.5,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2047,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.82702092125009,58.93920344214984,1087750330697082.4,0,200417103780481.3,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2048,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.821127313063194,58.896876614677645,1087641354003143.2,0,187286939172199.9,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2049,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.8162534973956,58.85454978720544,1087551233944007.9,0,175020019536623.25,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2050,Global,Power,OilCap,NA,FALSE,25071306709277.906,0,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.81222295973324,58.81222295973324,1087476706650147.5,0,163558902646587.25,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2051,Global,Power,OilCap,NA,FALSE,NA,NA,NA,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,NA,NA,1120101007849652,0,28002525196241296,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2022,Global,Power,RenewablesCap,40143794422714.664,FALSE,40143794422714.664,40143794422714.664,40143794422714.664,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,65.01407005649718,65.01407005649718,1924868978035572.8,1924868978035572.8,1924868978035572.8,1924868978035572.8,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2023,Global,Power,RenewablesCap,44105068154360.95,FALSE,44105068154360.95,42833168612901.14,44105068154360.95,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,66.25224498227185,66.25224498227185,2155085451362233,2155085451362233,2014098552674984,2014098552674984,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2024,Global,Power,RenewablesCap,22525925736016.664,FALSE,22525925736016.664,45467332846778.81,22525925736016.664,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,67.41960437138908,67.41960437138908,1120067629593508.1,1120067629593508.1,978310445972144.4,978310445972144.4,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2025,Global,Power,RenewablesCap,50119508834175.77,FALSE,50119508834175.77,48057209164707.625,50119508834175.77,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,68.52772261942114,68.52772261942114,2533077655126335,2533077655126335,2067745911879285,2067745911879285,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2026,Global,Power,RenewablesCap,96383346884416.64,FALSE,96383346884416.64,53072339645366.69,96383346884416.64,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,69.58567805159065,69.58567805159065,4946491474060296,4946491474060296,3773654661994504.5,3773654661994504.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2027,Global,Power,RenewablesCap,96036240282321.08,FALSE,96036240282321.08,58118984778086.48,96036240282321.08,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,70.60070810081855,70.60070810081855,5000571080190319,5000571080190319,3565338069701415.5,3565338069701415.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2028,Global,Power,RenewablesCap,NA,FALSE,97948422219162.1,63185865304954.766,101103120809189.38,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,71.5785938596973,71.5785938596973,5170779348947027,5337318533059317,3445508610241860,3556480700535830.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2029,Global,Power,RenewablesCap,NA,FALSE,99867509567332.94,68266510805520.54,106183766309755.14,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,72.51984040895637,72.51984040895637,5341416676473521,5679241853480819,3326365856571935,3536746398355346,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2030,Global,Power,RenewablesCap,NA,FALSE,101792393145951.81,73356943771388.95,111274199275623.56,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,73.42373758228831,73.42373758228831,5512228489866037,6025684164382141,3208167167544825,3507003044903780.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2031,Global,Power,RenewablesCap,NA,FALSE,104160919263864.53,77912410601632.42,115829666105867.03,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,74.29222596043412,74.6909682764468,5707206327616338,6380626047511553,3104342097480285,3470637806052857.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2032,Global,Power,RenewablesCap,NA,FALSE,106539633531244.88,82476500220156.17,120393755724390.78,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,75.12552632633295,75.9581989706053,5903018233839199,6744566169594351,3000795140630487.5,3428595438069052,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2033,Global,Power,RenewablesCap,NA,FALSE,108926802637913.78,87047409536886.94,124964665041121.53,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,75.92261795841861,77.22542966476378,6099318737802113,7117426011588098,2897742395201610,3381437826927136,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2034,Global,Power,RenewablesCap,NA,FALSE,111321065356995.67,91623805423858.02,129541060928092.62,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,76.68349776570432,78.49266035892227,6295854265182920,7499147519858684,2795434587378006.5,3329711182927753,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2035,Global,Power,RenewablesCap,NA,FALSE,113721337788009.36,96204680966763.5,134121936470998.1,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,77.4104567264555,79.75989105308076,6492575195938975,7889686846376396,2694187881557629,3273939546220037,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2036,Global,Power,RenewablesCap,NA,FALSE,117230084504693.23,100199844375977.92,138117099880212.53,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,78.10707619312483,81.02712174723925,6753126072358770,8253787078051916,2618978721624340,3200960932554539.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2037,Global,Power,RenewablesCap,NA,FALSE,120744128824462.47,104193616187225.55,142110871691460.16,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,78.77714718726655,82.29435244139773,7015226057003884,8625270698816411,2542640761252421.5,3126195033123880,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2038,Global,Power,RenewablesCap,NA,FALSE,124262527242617.47,108186179627974.22,146103435132208.8,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,79.42416662038285,83.56158313555622,7278941802065133,9004145098905811,2465629423707374,3050015468580065,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2039,Global,Power,RenewablesCap,NA,FALSE,127784547749948.73,112177687111428.06,150094942615662.66,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,80.0512960506103,84.82881382971472,7544354833403520,9390416425703756,2388349532829680.5,2972765356171332,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2040,Global,Power,RenewablesCap,NA,FALSE,131309613716588.5,116168266452900.62,154085521957135.22,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,80.66120165342215,86.0960445238732,7811539080231310,9784089834470716,2311152544776449,2894759136068841.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2041,Global,Power,RenewablesCap,NA,FALSE,136329529817344.89,123646474206615.64,161563729710850.25,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,81.25608254942522,87.36327521803169,8169984187715704,10409938792761338,2259068708470184.5,2878434822331305.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2042,Global,Power,RenewablesCap,NA,FALSE,141338898053263.94,131127808534687.83,169045064038922.44,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,81.83773083978967,88.63050591219019,8530818035071773,11049970562566386,2204525489809812,2855522373901006.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2043,Global,Power,RenewablesCap,NA,FALSE,146339477182049.62,138611674203583.34,176528929707817.94,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,82.40760659675136,89.89773660634867,8894144858026712,11704154445333112,2148052378591923.5,2826706467796717.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2044,Global,Power,RenewablesCap,NA,FALSE,151332655540946.88,146097618056761.5,184014873560996.12,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,82.96690879678117,91.16496730050716,9260042092133386,12372467069982486,2090113410309684,2792628703443355.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2045,Global,Power,RenewablesCap,NA,FALSE,156319543688844.75,153585289011141.03,191502544515375.62,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,83.51663331125883,92.43219799466564,9628566982743480,13054890329768368,2031116196090347.5,2753888427478182.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2046,Global,Power,RenewablesCap,NA,FALSE,160839099025687.75,161155172513926.7,199072428018161.3,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,84.05761723598349,93.69942868882414,9971123723351172,13756991050781528,1965773339149938.5,2712144286327415,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
Carbon balance 2030,company-1,2047,Global,Power,RenewablesCap,NA,FALSE,165358700916896.97,168723275796443,206640531300677.62,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,84.59057184103226,94.96665938298263,10316310642624300,14473116884143306,1900771750967452,2666659882086640,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,9176c381-db3f-4969-a490-d67feb310228
