scenario_name,company_name,year,scenario_geography,ald_sector,ald_business_unit,production_plan_company_technology,phase_out,production_baseline_scenario,production_target_scenario,production_shock_scenario,company_id,pd,net_profit_margin,debt_equity_ratio,volatility,price_baseline_scenario,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario_arg,shock_scenario_arg,lgd_arg,risk_free_rate_arg,discount_rate_arg,growth_rate_arg,div_netprofit_prop_coef_arg,shock_year_arg,scenario_geography_arg,start_year_arg,carbon_price_model_arg,market_passthrough_arg,financial_stimulus_arg,run_id
Carbon balance 2030,company-1,2032,Global,Power,OilCap,NA,FALSE,52709185201595.71,7618929371654.504,43464185264856.68,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.38379444268135,59.57410585423285,2308498759259426.5,1909697037625261,1173523710163403.2,970793137268568.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2033,Global,Power,OilCap,NA,FALSE,50169644632311.234,5079388802370.03,37059260543889.66,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.281180797367085,59.53177902676065,2193477928942432.8,1627125341276425.2,1042105563075712,773035528460122.9,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2034,Global,Power,OilCap,NA,FALSE,47630104063026.78,2539848233085.5693,30654335822922.633,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.19644898490565,59.48945219928845,2079469641040711.5,1344953529953452.5,923309389500114.25,597175451922375,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2035,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,24249411101955.61,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.12646372373537,59.44712537181625,1966269154431940,1063181603656343,815931794069111.25,441182567166504.1,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2036,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,17844486380988.586,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.06864549003239,59.40479854434405,1964346390878464,781809562385096.4,761807397712825,303199227485150,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2037,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,11439561660021.562,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,59.020870091847605,59.362471716871845,1962757604979980.8,500837406139712.94,711393681447764.5,181526524343342.75,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2038,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,5034636939054.539,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.98138703985392,59.32014488939965,1961444583663151.2,220265134920192.72,664409142147452.25,74611421885804.78,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2039,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.94875284594225,59.27781806192745,1960359323276734.8,0,620599557856967.25,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2040,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.92177664193161,59.235491234455246,1959462221124682.8,0,579734166626165.75,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2041,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.89947551057295,59.193164406983044,1958720589984617.5,0,541602565170654.06,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2042,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.88103792013392,59.15083757951084,1958107442113442.5,0,506012172593370.44,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2043,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.86579362094929,59.10851075203865,1957600488147656,0,472786136500055.4,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2044,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.85318892671253,59.066183924566445,1957181315074925,0,441761589455496.25,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2045,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.84276635044227,59.02385709709424,1956834709021742.8,0,412788183089871.2,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2046,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.83414784281152,58.98153026962204,1956548097838791.5,0,385726844256164.2,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2047,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.82702092125009,58.93920344214984,1956311089819881.8,0,360448709276948.94,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2048,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.821127313063194,58.896876614677645,1956115096025286.8,0,336834203347191.9,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2049,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.8162534973956,58.85454978720544,1955953015751784.2,0,314772237247279.1,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2050,Global,Power,OilCap,NA,FALSE,45090563493742.3,307663801.09538734,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,58.81222295973324,58.81222295973324,1955818978953671.2,0,294159501547782.25,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2051,Global,Power,OilCap,NA,FALSE,NA,NA,NA,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,NA,NA,2014493548322281.5,0,50362338708057024,0,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2022,Global,Power,RenewablesCap,41407585228046.44,FALSE,41407585228046.44,40209572105376.91,41407585228046.44,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,65.01407005649718,65.01407005649718,1985466929746218,1985466929746218,1985466929746218,1985466929746218,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2023,Global,Power,RenewablesCap,43724192252473.8,FALSE,43724192252473.8,45410808085189.664,43724192252473.8,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,66.25224498227185,66.25224498227185,2136474889146146,2136474889146146,1996705503874902.8,1996705503874902.8,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2024,Global,Power,RenewablesCap,21639513595798.13,FALSE,21639513595798.13,50689508655100.05,21639513595798.13,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,67.41960437138908,67.41960437138908,1075992124934002.4,1075992124934002.4,939813193234345.6,939813193234345.6,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2025,Global,Power,RenewablesCap,46925548711700.77,FALSE,46925548711700.77,56015345167262.58,46925548711700.77,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,68.52772261942114,68.52772261942114,2371652509393678,2371652509393678,1935974908140920.5,1935974908140920.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2026,Global,Power,RenewablesCap,88628311465283.66,FALSE,88628311465283.66,68140681933123.09,88628311465283.66,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,69.58567805159065,69.58567805159065,4548495162230840,4548495162230840,3470025181287238.5,3470025181287238.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2027,Global,Power,RenewablesCap,87265977226765.02,FALSE,87265977226765.02,80383836213328.33,87265977226765.02,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,70.60070810081855,70.60070810081855,4543906766048602,4543906766048602,3239742725054983,3239742725054983,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2028,Global,Power,RenewablesCap,NA,FALSE,95711004601364.3,92687957953949.25,95711004601364.3,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,71.5785938596973,71.5785938596973,5052664196594774,5052664196594774,3366803496957033.5,3366803496957033.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2029,Global,Power,RenewablesCap,NA,FALSE,104188783556821.89,105027704858069.89,104188783556821.89,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,72.51984040895637,72.51984040895637,5572540142464283,5572540142464283,3470297935361154,3470297935361154,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2030,Global,Power,RenewablesCap,NA,FALSE,112688831868357.3,117390070732988.61,116126207922917.67,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,73.42373758228831,73.42373758228831,6102288887381228,6248691847745671,3551587691141932,3636795547009312,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2031,Global,Power,RenewablesCap,NA,FALSE,122389658371378.38,130381497262616.62,128063632289013.45,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,74.29222596043412,74.6909682764468,6705999117792512,6987825540645506,3647619197906874.5,3800914098848406,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2032,Global,Power,RenewablesCap,NA,FALSE,132118868102395.14,143395783721524.9,140001056655109.22,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,75.12552632633295,75.9581989706053,7320281303707633,7748719894080870,3721259818966782.5,3939056273106214,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2033,Global,Power,RenewablesCap,NA,FALSE,141868563597078.78,156426363888609.38,151938481021205,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,75.92261795841861,77.22542966476378,7943881278964033,8531295873784339,3774080770994019.5,4053157213486079.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2034,Global,Power,RenewablesCap,NA,FALSE,151633528609985.94,169468966555379.03,163875905387300.78,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,76.68349776570432,78.49266035892227,8575758727985647,9335501277919962,3807739434788740.5,4145074212903628,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2035,Global,Power,RenewablesCap,NA,FALSE,161410179280453,182520693414281.53,175813329753396.56,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,77.4104567264555,79.75989105308076,9215225099812612,10161300240823740,3823990795712332.5,4216578344263085,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2036,Global,Power,RenewablesCap,NA,FALSE,170481533856164.12,193998165122765.94,187750754119492.34,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,78.10707619312483,81.02712174723925,9820715356506336,10999553006048054,3808642734376759,4265816299229376,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2037,Global,Power,RenewablesCap,NA,FALSE,179567483913329.2,205479838219503.94,199688178485588.12,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,78.77714718726655,82.29435244139773,10432859174219320,11859164918347560,3781348281185065.5,4298307120937379.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2038,Global,Power,RenewablesCap,NA,FALSE,188665247973256.3,216964980197958.66,211625602851683.9,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,79.42416662038285,83.56158313555622,11051468133979282,12740108119873204,3743514613425386.5,4315515399870416.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2039,Global,Power,RenewablesCap,NA,FALSE,197772709102563.25,228453019481052.88,223563027217779.7,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,80.0512960506103,84.82881382971472,11676431306490500,13642361408517342,3696459123648280.5,4318822247392473,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2040,Global,Power,RenewablesCap,NA,FALSE,206888227634451.75,239943503527505.3,235500451583875.47,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,80.66120165342215,86.0960445238732,12307670624136072,14565908362227096,3641395631653184.5,4309526692830022,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2041,Global,Power,RenewablesCap,NA,FALSE,215758899363449.3,250206033871218.7,247437875949971.25,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,81.25608254942522,87.36327521803169,12930043832176810,15507275133277320,3575264865792293,4287890796642951.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2042,Global,Power,RenewablesCap,NA,FALSE,224633129069356.12,260468489450176.6,259375300316067,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,81.83773083978967,88.63050591219019,13558223356300006,16469781509840100,3503702559662748,4256104514335167,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2043,Global,Power,RenewablesCap,NA,FALSE,233510429049079,270730879035781.66,271312724682162.8,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,82.40760659675136,89.89773660634867,14192175767026946,17453422718649966,3427596177078739.5,4215229994992935,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2044,Global,Power,RenewablesCap,NA,FALSE,242390396839485.44,280993210078993.2,283250149048258.56,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,82.96690879678117,91.16496730050716,14831863416651882,18458194820705084,3347746837280700.5,4166257576478922,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2045,Global,Power,RenewablesCap,NA,FALSE,251272697374417.2,291255488949788.7,295187573414354.4,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,83.51663331125883,92.43219799466564,15477245778173674,19484094536633740,3264876759673575,4110109017306357.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2046,Global,Power,RenewablesCap,NA,FALSE,260165914068096.8,300727389229696.6,307124997780450.1,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,84.05761723598349,93.69942868882414,16128830200406860,20531249889434976,3179744357738276.5,4047666519026199.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
Carbon balance 2030,company-1,2047,Global,Power,RenewablesCap,NA,FALSE,269059835687019.56,310199399356637.06,319062422146545.94,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,84.59057184103226,94.96665938298263,16785961857523964,21599514734610092,3092799666168471.5,3979692824731399.5,NGFS2023REMIND_NDC,NGFS2023REMIND_NZ2050,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,e671844b-c132-4540-b0e8-7e0413fa3292
