scenario_name,company_name,year,scenario_geography,ald_sector,ald_business_unit,production_plan_company_technology,phase_out,production_baseline_scenario,production_target_scenario,production_shock_scenario,company_id,pd,net_profit_margin,debt_equity_ratio,volatility,price_baseline_scenario,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario_arg,shock_scenario_arg,lgd_arg,risk_free_rate_arg,discount_rate_arg,growth_rate_arg,div_netprofit_prop_coef_arg,shock_year_arg,scenario_geography_arg,start_year_arg,carbon_price_model_arg,market_passthrough_arg,financial_stimulus_arg,run_id
Carbon balance 2030,company-1,2032,Global,Power,OilCap,NA,FALSE,57486802358020.09,15764741973184.152,28285361609638.496,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,88.62590799031477,87.13473857766282,3757545500909966.5,1817726196989689,1910145595551574.2,924039825534440.6,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2033,Global,Power,OilCap,NA,FALSE,56944793460674.93,14958023175500.88,17680047338913.266,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,88.10149433356735,85.855262859347,3700093471438244,1119504243684277.2,1757887754241047.5,531868401699733.3,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2034,Global,Power,OilCap,NA,FALSE,56402788095952.09,14155622693275.873,7074733068188.031,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,87.58325024925225,84.57578714103117,3643317576384055.5,441297538814777.94,1617676575226490.8,195941384817263.88,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2035,Global,Power,OilCap,NA,FALSE,55860786470254.72,13357784018476.643,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,87.07106749925661,83.29631142271535,3587205966994641,0,1488562943556398,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2036,Global,Power,OilCap,NA,FALSE,55218597423731.14,12569955669218.008,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,86.56484036263302,82.01683570439951,3525350498995744,0,1367191704139578,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2037,Global,Power,OilCap,NA,FALSE,54576282636405.2,11786826958758.285,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,86.06446556284902,80.73735998608369,3464202141778137.5,0,1255586277524022.5,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2038,Global,Power,OilCap,NA,FALSE,53933834305636.17,11008678715040.18,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,85.5698421975453,79.45788426776787,3403748211354292.5,0,1152967281373984.8,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2039,Global,Power,OilCap,NA,FALSE,53291243969574.44,10235814595309.797,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,85.08087167070218,78.17840854945204,3343976272291652.5,0,1058617250127176.2,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2040,Global,Power,OilCap,NA,FALSE,52648502436042.41,9468563454064.82,0,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,84.59745762711864,76.89893283113622,3284874126214102.5,0,971875723605191.5,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2041,Global,Power,OilCap,NA,FALSE,NA,NA,NA,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,NA,NA,3383420350000525.5,0,84585508750013120,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2022,Global,Power,RenewablesCap,38753095822760.67,FALSE,38753095822760.67,38292752995981.59,38753095822760.67,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,69.02071563088512,69.02071563088512,1972700971921305.5,1972700971921305.5,1972700971921305.5,1972700971921305.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2023,Global,Power,RenewablesCap,41713552116952.266,FALSE,41713552116952.266,42550375130198.79,41713552116952.266,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,71.55895977006901,71.55895977006901,2201489360709520.8,2201489360709520.8,2057466692251888.5,2057466692251888.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2024,Global,Power,RenewablesCap,20938745378818.207,FALSE,20938745378818.207,46852339747156.414,20938745378818.207,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,74.29101990813334,74.29101990813334,1147261381562372.5,1147261381562372.5,1002062522108806.4,1002062522108806.4,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2025,Global,Power,RenewablesCap,45902591306190.195,FALSE,45902591306190.195,51179742565014.234,45902591306190.195,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,77.23997642357068,77.23997642357068,2614897887093561,2614897887093561,2134535593520848.5,2134535593520848.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2026,Global,Power,RenewablesCap,88898907008853.875,FALSE,88898907008853.875,55940269935967.85,88898907008853.875,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,80.43272584648456,80.43272584648456,5273568687401706,5273568687401706,4023180302022513,4023180302022513,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2027,Global,Power,RenewablesCap,89121518353120.44,FALSE,89121518353120.44,60683730338475.29,89121518353120.44,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,83.90080357784213,83.90080357784213,5514727986551165,5514727986551165,3931924838022777.5,3931924838022777.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2028,Global,Power,RenewablesCap,NA,FALSE,92075575463726.69,65414888214733.74,93852676229378.89,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,87.68142904235494,87.68142904235494,5954255406398085,6069175262052610,3967571788670791.5,4044147740848300,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2029,Global,Power,RenewablesCap,NA,FALSE,95025700677613.44,70136885580889.3,98574673595534.44,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,91.81884674671286,91.81884674671286,6434996465848358,6675327534405197,4007392388135320,4157058499045939.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2030,Global,Power,RenewablesCap,NA,FALSE,97972599493120.16,74851878449060.95,103289666463706.1,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,96.36606582369294,96.36606582369294,6963124475506848,7341019921298259,4052601840964642,4272540430988907,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2031,Global,Power,RenewablesCap,NA,FALSE,101398564161287.83,82260344160339.55,110698132174984.69,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,97.2926626104592,97.7880259100598,7275909568700476,7983647812514734,3957612722407062.5,4342575434134884,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2032,Global,Power,RenewablesCap,NA,FALSE,104811968508548.05,89675266597423.23,118113054612068.38,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,98.23725156784232,99.20998599642668,7593858135915206,8642287068644739,3860332407963961,4393300513770576.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2033,Global,Power,RenewablesCap,NA,FALSE,108214896481542.06,97095367298390.92,125533155313036.06,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,99.20036187733096,100.63194608279355,7917274510821491,9316863118404114,3761440087114343,4426374552482979.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2034,Global,Power,RenewablesCap,NA,FALSE,111608995176062.17,104519684425551.77,132957472440196.9,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,100.18254367809662,102.05390616916041,8246442802352900,10007319858853400,3661519225439368.5,4443369697278214,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2035,Global,Power,RenewablesCap,NA,FALSE,114995583606316.34,111947480461401.6,140385268476046.75,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,101.1843691148776,103.47586625552728,8581634000459410,10713614271404042,3561073014982139.5,4445769031023933,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2036,Global,Power,RenewablesCap,NA,FALSE,118207526836523.67,119563325291756.95,148001113306402.1,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,102.2064334493713,104.89782634189416,8910432058556286,11450036463676630,3455619177221619,4440521550890835,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2037,Global,Power,RenewablesCap,NA,FALSE,121412808647398.97,127183442057854.8,155621230072499.94,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,103.249356239671,106.31978642826103,9245433022381134,12202767529617610,3350970398832071,4422844519730930,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2038,Global,Power,RenewablesCap,NA,FALSE,124612294850268.3,134807194776006.28,163244982790651.44,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,104.31378259265732,107.74174651462789,9586895344520480,12971770372994704,3247413138644218.5,4393987420006181.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2039,Global,Power,RenewablesCap,NA,FALSE,127806707443170.45,142434067736545.66,170871855751190.8,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,105.40038449466417,109.16370660099477,9935077067067226,13757014913027726,3145190966720763.5,4355118610697422,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2040,Global,Power,RenewablesCap,NA,FALSE,130996653280008.17,150063638355355.94,178501426370001.1,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,106.50986222618694,110.58566668736164,10290238052076252,14558476500847788,3044510129968812,4307327873216781,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-1,2041,Global,Power,RenewablesCap,NA,FALSE,NA,NA,NA,1,0.656430346891284,0.7375227111624555,0.6101699584396555,0.626966798212379,NA,NA,10598945193638540,14995230795873222,264973629840963460,374880769896830460,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2022,Global,Coal,Coal,22494597850,FALSE,22494597850,22494597850,22494597850,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,63.5,63.5,651993867390.8832,651993867390.8832,651993867390.8832,651993867390.8832,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2023,Global,Coal,Coal,65886971372,FALSE,65886971372,21808301211.69981,65886971372,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,63.875,63.875,1920976314269.248,1920976314269.248,1795304966606.7737,1795304966606.7737,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2024,Global,Coal,Coal,46654195458,FALSE,46654195458,21122004573.39962,46654195458,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,64.25,64.25,1368218280373.0469,1368218280373.0469,1195054834809.1946,1195054834809.1946,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2025,Global,Coal,Coal,56594887925.5,FALSE,56594887925.5,20435707935.099426,56594887925.5,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,64.625,64.625,1669434223917.059,1669434223917.059,1362755612592.4224,1362755612592.4224,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2026,Global,Coal,Coal,72101435432,FALSE,72101435432,19749411296.79924,72101435432,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,65,65,2139187339950.8406,2139187339950.8406,1631975779321.1777,1631975779321.1777,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2027,Global,Coal,Coal,72101435432,FALSE,72101435432,19063114658.499046,72101435432,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,65.375,65.375,2151528805373.6338,2151528805373.6338,1534010302992.408,1534010302992.408,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2028,Global,Coal,Coal,NA,FALSE,72022925330.92064,18376818020.198856,72022925330.92064,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,65.75,65.75,2161514067030.6497,2161514067030.6497,1440308090235.877,1440308090235.877,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2029,Global,Coal,Coal,NA,FALSE,71944415229.84126,17690521381.898663,71944415229.84126,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,66.125,66.125,2171472451838.6257,2171472451838.6257,1352283908892.004,1352283908892.004,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2030,Global,Coal,Coal,NA,FALSE,71865905128.7619,17004224743.598475,57310065427.626686,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,66.5,66.5,2181403959797.5623,1739578781288.4395,1269596965336.4077,1012450688818.0251,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2031,Global,Coal,Coal,NA,FALSE,71618743699.43796,16213758079.842005,42675715625.41211,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,66.2375,65.1875,2165320478174.5596,1269803998700.7263,1177790871587.5847,690689241361.6024,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2032,Global,Coal,Coal,NA,FALSE,71371582270.11401,15423291416.085537,28041365823.197525,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,65.975,63.875,2149296225163.3286,817563752657.3794,1092593214649.5986,415607954938.38214,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2033,Global,Coal,Coal,NA,FALSE,71124420840.79007,14632824752.329067,13407016020.982948,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,65.7125,62.5625,2133331200763.8699,382858043158.39844,1013530285791.7946,181893098343.60278,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2034,Global,Coal,Coal,NA,FALSE,70877259411.46613,13842358088.572596,0,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,65.45,61.25,2117425404976.1821,0,940162202609.5814,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2035,Global,Coal,Coal,NA,FALSE,70630097982.1422,13051891424.816126,0,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,65.1875,59.9375,2101578837800.267,0,872080502122.0219,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2036,Global,Coal,Coal,NA,FALSE,70391659897.38263,12328828895.178425,0,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,64.925,58.625,2086050014706.3271,0,809006161327.5573,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2037,Global,Coal,Coal,NA,FALSE,70153221812.62306,11605766365.540726,0,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,64.6625,57.3125,2070578329802.5667,0,750472873994.6649,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2038,Global,Coal,Coal,NA,FALSE,69914783727.8635,10882703835.903025,0,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,64.4,56,2055163783088.9866,0,696155077470.7817,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2039,Global,Coal,Coal,NA,FALSE,69676345643.10393,10159641306.265322,0,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,64.1375,54.6875,2039806374565.5862,0,645750459692.90625,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
Carbon balance 2030,company-2,2040,Global,Coal,Coal,NA,FALSE,69437907558.34436,9436578776.627623,0,2,0.472887875977904,0.456448256038129,0.390742520918138,0.669189633801579,63.875,53.375,2024506104232.3655,0,598978304615.169,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,aa7dbb70-aed7-4451-8635-ea01191641a6
