scenario_name,company_name,year,scenario_geography,ald_sector,ald_business_unit,production_plan_company_technology,phase_out,production_baseline_scenario,production_target_scenario,production_shock_scenario,company_id,pd,net_profit_margin,debt_equity_ratio,volatility,price_baseline_scenario,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario_arg,shock_scenario_arg,lgd_arg,risk_free_rate_arg,discount_rate_arg,growth_rate_arg,div_netprofit_prop_coef_arg,shock_year_arg,scenario_geography_arg,start_year_arg,carbon_price_model_arg,market_passthrough_arg,financial_stimulus_arg,end_year_arg,run_id
Carbon balance 2030,company-1,2039,Global,Power,NuclearCap,NA,FALSE,151569240890140.2,101175433159482.9,157078146991202.06,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7601836336616174,7878131199136548,2406546704672187.5,2494014582362940,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2040,Global,Power,NuclearCap,NA,FALSE,151328640981571,101717310594876.75,157620024426595.9,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7589769237006739,7905308636683755,2245538850438000.5,2338895572980208.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2041,Global,Power,NuclearCap,NA,FALSE,150912163391859.97,102298229269277.34,158200943100996.5,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7568881130315314,7934444156936694,2092858704100684,2193939927202158.8,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2042,Global,Power,NuclearCap,NA,FALSE,150502155213873.28,102868514372988.16,158771228204707.3,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7548317491892211,7963046358796120,1950628679177265.5,2057802499400699.2,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2043,Global,Power,NuclearCap,NA,FALSE,150100287139647.94,103428712573483.14,159331426405202.3,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7528162113985512,7991142659940207,1818149669642317.2,1929965530397301.2,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2044,Global,Power,NuclearCap,NA,FALSE,149708859308458.44,103979333697624.61,159882047529343.75,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7508530358275554,8018758630335154,1694774153011814.5,1809939391262391,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2045,Global,Power,NuclearCap,NA,FALSE,149331128568357.3,104520853783662.94,160423567615382.1,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7489585569420677,8045918145305856,1579904733416565.8,1697261356402958,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2046,Global,Power,NuclearCap,NA,FALSE,149001391563290.38,105365887945390.16,161268601777109.3,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7473047868684538,8088300170567539,1473286128026711.5,1594581039758661.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2047,Global,Power,NuclearCap,NA,FALSE,148673672178681.1,106195891075926.19,162098604907645.34,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7456611360119175,8129928326255060,1373874510204944.5,1497932607427251,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2048,Global,Power,NuclearCap,NA,FALSE,148348575246736.44,107012632958531.05,162915346790250.2,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7440306378609302,8170891374459029,1281187225020780.2,1406990668567884,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2049,Global,Power,NuclearCap,NA,FALSE,148026974190001.06,107817616031991.06,163720329863710.22,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7424176729977248,8211264668817775,1194775488058395,1321441839153723.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2050,Global,Power,NuclearCap,NA,FALSE,147710178732982.75,108612124035065.86,164514837866785,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.69491553672316,101.69491553672316,7408288102427926,8251112594241403,1114222920926152.4,1240985589185333.8,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2051,Global,Power,NuclearCap,NA,FALSE,NA,NA,NA,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,NA,NA,7630536745500764,8498645972068645,190763418637519070,212466149301716100,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2022,Global,Power,OilCap,29840087208523.22,FALSE,29840087208523.22,29840087208523.22,29840087208523.22,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,62.85369299435028,62.85369299435028,924994366445724.4,924994366445724.4,924994366445724.4,924994366445724.4,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2023,Global,Power,OilCap,75697471598003.83,FALSE,75697471598003.83,23580423506962.688,75697471598003.83,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,62.13181824430379,62.13181824430379,2319549455364242,2319549455364242,2167803229312375.5,2167803229312375.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2024,Global,Power,OilCap,54096012264530.86,FALSE,54096012264530.86,17320759805402.15,54096012264530.86,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,61.54106547561286,61.54106547561286,1641868847346790.8,1641868847346790.8,1434071838017984.8,1434071838017984.8,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2025,Global,Power,OilCap,56381999147826.625,FALSE,56381999147826.625,11061096103841.62,56381999147826.625,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,61.05673416017218,61.05673416017218,1697783236793749.2,1697783236793749.2,1385896851615616,1385896851615616,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2026,Global,Power,OilCap,27729079672286.64,FALSE,27729079672286.64,9795095466369.54,27729079672286.64,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,60.65905294306617,60.65905294306617,829543721844439,829543721844439,632854933579206.5,632854933579206.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2027,Global,Power,OilCap,25725402760669.562,FALSE,25725402760669.562,8529094828897.464,25725402760669.562,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,60.33211157474872,60.33211157474872,765453667423087.4,765453667423087.4,545757885907749.5,545757885907749.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2028,Global,Power,OilCap,NA,FALSE,24522907353822.652,7263094191425.386,24522907353822.652,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,60.06304909395892,60.06304909395892,726419564627305,726419564627305,484044028117581.1,484044028117581.1,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2029,Global,Power,OilCap,NA,FALSE,23320411946975.742,5997093553953.31,23320411946975.742,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.84142992890016,59.84142992890016,688250253720363.25,688250253720363.25,428607667856360.44,428607667856360.44,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2030,Global,Power,OilCap,NA,FALSE,22117916540128.836,4731092916481.231,20384147649789.94,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.65875950917725,59.65875950917725,650768665537446.25,599756515949616.75,378753288308433.94,349063752804883.5,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2031,Global,Power,OilCap,NA,FALSE,21277169308670.305,3832272204160.614,17447883352604.14,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.50810476520781,59.61643268170505,624450716275574.75,512999490902146.06,339659815163125.2,279037733030166.78,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2032,Global,Power,OilCap,NA,FALSE,20436422077211.77,2933451491839.9956,14511619055418.342,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.38379444268135,59.57410585423285,598523225429282.25,426365054164658.7,304258857973163.6,216742373475584.75,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2033,Global,Power,OilCap,NA,FALSE,19595674845753.234,2034630779519.3762,11575354758232.541,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.281180797367085,59.53177902676065,572908505471059.6,339853205737154.6,272184703938478.6,161461809874950.53,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2034,Global,Power,OilCap,NA,FALSE,18754927614294.7,1135810067198.7605,8639090461046.74,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.19644898490565,59.48945219928845,547544281481557,253463945619633.72,243116209191686.62,112541023091460.69,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2035,Global,Power,OilCap,NA,FALSE,17914180382836.164,236989354878.1414,5702826163860.941,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.12646372373537,59.44712537181625,522380609643185.4,167197273812096.16,216769381268262,69380924415905.09,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2036,Global,Power,OilCap,NA,FALSE,17745203800373.285,189591483902.5137,2766561866675.1406,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.06864549003239,59.40479854434405,516947219094661.94,81053190314541.81,200481044260870.22,31433824643437.746,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2037,Global,Power,OilCap,NA,FALSE,17576227217910.404,142193612926.88495,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,59.020870091847605,59.362471716871845,511610519568776.7,0,185431196424862.56,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2038,Global,Power,OilCap,NA,FALSE,17407250635447.523,94795741951.25673,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.98138703985392,59.32014488939965,506352972379804,0,171519270442184.6,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2039,Global,Power,OilCap,NA,FALSE,17238274052984.643,47397870975.62842,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.94875284594225,59.27781806192745,501160232369361.06,0,158654495087182.16,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2040,Global,Power,OilCap,NA,FALSE,17069297470521.762,0,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.92177664193161,59.235491234455246,496020562187099,0,146754586104715.84,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2041,Global,Power,OilCap,NA,FALSE,17069297470521.762,0,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.89947551057295,59.193164406983044,495832824811473.8,0,137101907840676.11,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2042,Global,Power,OilCap,NA,FALSE,17069297470521.762,0,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.88103792013392,59.15083757951084,495677611841055.06,0,128092514169125.19,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2043,Global,Power,OilCap,NA,FALSE,17069297470521.762,0,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.86579362094929,59.10851075203865,495549280920253.75,0,119681636467795.81,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2044,Global,Power,OilCap,NA,FALSE,17069297470521.762,0,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.85318892671253,59.066183924566445,495443170957556.75,0,111828046283337.17,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2045,Global,Power,OilCap,NA,FALSE,17069297470521.762,0,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.84276635044227,59.02385709709424,495355430695201.3,0,104493684253277.81,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
Carbon balance 2030,company-1,2046,Global,Power,OilCap,NA,FALSE,17069297470521.762,0,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,58.83414784281152,58.98153026962204,495282877604580.94,0,97643345238256.42,0,NGFS2023MESSAGE_NDC,NGFS2023MESSAGE_B2DS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,689459bd-a4c3-4daa-8393-89945bc1f35c
