scenario_name,company_name,year,scenario_geography,ald_sector,ald_business_unit,production_plan_company_technology,phase_out,production_baseline_scenario,production_target_scenario,production_shock_scenario,company_id,pd,net_profit_margin,debt_equity_ratio,volatility,price_baseline_scenario,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario_arg,shock_scenario_arg,lgd_arg,risk_free_rate_arg,discount_rate_arg,growth_rate_arg,div_netprofit_prop_coef_arg,shock_year_arg,scenario_geography_arg,start_year_arg,carbon_price_model_arg,market_passthrough_arg,financial_stimulus_arg,end_year_arg,run_id
Carbon balance 2030,company-1,2033,Global,Power,NuclearCap,NA,FALSE,154550667398908.38,100273107134966.72,154878510314698.44,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,116.92417484388938,116.19511418795257,8912168690705497,8875385581894999,4234107145145169.5,4216631755120561.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2034,Global,Power,NuclearCap,NA,FALSE,154893820705854.53,100790277723683.9,155395680903415.62,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,117.33587968488898,116.35808068751491,8963407187577799,8917511797055690,3979859986828905,3959481884563065,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2035,Global,Power,NuclearCap,NA,FALSE,155233227549443.5,101298215942529.97,155903619122261.7,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,117.75049410073665,116.52104718707726,9014790227267276,8959190595288484,3740817449488947.5,3717745578902062.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2036,Global,Power,NuclearCap,NA,FALSE,155565987670661.7,101786946795586.78,156392349975318.5,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,118.1680490443563,116.6840136866396,9066150324757470,8999845723557804,3516009405595763.5,3490295338091755.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2037,Global,Power,NuclearCap,NA,FALSE,155895174936409.84,102267462746631.6,156872865926363.3,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,118.58857590928282,116.84698018620195,9117667012934794,9040106012887038,3304662117262657,3276550441515867,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2038,Global,Power,NuclearCap,NA,FALSE,156220878854957.5,102740237949594.4,157345641129326.12,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,119.01210653753029,117.00994668576429,9169347223223144,9079996844681174,3105975143715840.5,3075709079177452.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2039,Global,Power,NuclearCap,NA,FALSE,156543185969483.6,103205710757106.98,157811113936838.7,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,119.43867322762894,117.17291318532664,9221197811762594,9119541683905844,2919195076607727,2887013349894535,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2040,Global,Power,NuclearCap,NA,FALSE,156862179979846.56,103664287036901.34,158269690216633.06,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,119.86830874283623,117.33587968488898,9273225565254070,9158762256613768,2743612832669633.5,2709747269900186,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2041,Global,Power,NuclearCap,NA,FALSE,NA,NA,NA,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,NA,NA,9551422332211692,9433525124312182,238785558305292260,235838128107804500,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2022,Global,Power,OilCap,17657386136327.55,FALSE,17657386136327.55,16792661856037.004,17657386136327.55,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,102.54237288135592,102.54237288135592,892972279200379.5,892972279200379.5,892972279200379.5,892972279200379.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2023,Global,Power,OilCap,52254565866621.875,FALSE,52254565866621.875,15421948921685.24,52254565866621.875,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,100.73851517167036,100.73851517167036,2596139285190228.5,2596139285190228.5,2426298397374045,2426298397374045,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2024,Global,Power,OilCap,46445975523869.26,FALSE,46445975523869.26,14023788236740.018,46445975523869.26,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,98.9970248827984,98.9970248827984,2267662571067703.5,2267662571067703.5,1980664312226136.2,1980664312226136.2,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2025,Global,Power,OilCap,68470155981169.305,FALSE,68470155981169.305,12591858194332.96,68470155981169.305,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,97.31472249916916,97.31472249916916,3286155161589413.5,3286155161589413.5,2682481481539352.5,2682481481539352.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2026,Global,Power,OilCap,35856426565195.6,FALSE,35856426565195.6,11527146704905.973,35856426565195.6,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,95.68864101782056,95.68864101782056,1692137274707610.5,1692137274707610.5,1290923425001583.8,1290923425001583.8,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2027,Global,Power,OilCap,35852761337180.67,FALSE,35852761337180.67,10477078442716.688,35852761337180.67,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,94.11600848529002,94.11600848529002,1664157053647057.8,1664157053647057.8,1186520979740613.8,1186520979740613.8,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2028,Global,Power,OilCap,NA,FALSE,35198461007311.41,9443408178091.357,35198461007311.41,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,92.59423222868708,92.59423222868708,1607369820347579.2,1607369820347579.2,1071058380585953.9,1071058380585953.9,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2029,Global,Power,OilCap,NA,FALSE,34544193239631.863,8428182724070.383,34544193239631.863,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,91.1208845922453,91.1208845922453,1552391232824582,1552391232824582,966751239545410.4,966751239545410.4,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2030,Global,Power,OilCap,NA,FALSE,33889961633949.938,7433804329048.182,26292591319470.117,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,89.69369001429446,89.69369001429446,1499136465756474.8,1163063648521922.8,872511072055722,676913632628390.6,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2031,Global,Power,OilCap,NA,FALSE,33658266415061.508,7085548271011.937,18040989399308.37,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,89.15660205013701,88.41421429597864,1479971838941541.8,786666475960466.9,805006621274616.4,427894440434659.3,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2032,Global,Power,OilCap,NA,FALSE,33426572548364.652,6738951200578.167,9789387479146.625,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,88.62590799031477,87.13473857766282,1461035421548507.5,420683086118816.8,742716322327932.5,213853949041548.97,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2033,Global,Power,OilCap,NA,FALSE,33194880109902.844,6394103272243.911,1537785558984.879,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,88.10149433356735,85.855262859347,1442323165826646.5,65113478996972.625,685237346147178.1,30934944819196.1,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2034,Global,Power,OilCap,NA,FALSE,32963189181530.418,6051101293382.943,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,87.58325024925225,84.57578714103117,1423831119517425.5,0,632198045004861.25,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2035,Global,Power,OilCap,NA,FALSE,32731499851478.49,5710049349459.499,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,87.07106749925661,83.29631142271535,1405555423086634.8,0,583255530117885,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2036,Global,Power,OilCap,NA,FALSE,32456983424033.645,5373276517457.754,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,86.56484036263302,82.01683570439951,1385663846707412.2,0,537384330007521.7,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2037,Global,Power,OilCap,NA,FALSE,32182413246192.355,5038512639143.935,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,86.06446556284902,80.73735998608369,1365999949284089,0,495101244449682.94,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2038,Global,Power,OilCap,NA,FALSE,31907785982561.29,4705877759984.364,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,85.5698421975453,79.45788426776787,1346559664558485.5,0,456126346383339.94,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2039,Global,Power,OilCap,NA,FALSE,31633098015955.23,4375501684283.2734,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,85.08087167070218,78.17840854945204,1327339007391351.8,0,420201537204153.8,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2040,Global,Power,OilCap,NA,FALSE,31358345416995.805,4047524987409.1494,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,84.59745762711864,76.89893283113622,1308334070189450.8,0,387088841863227.4,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2041,Global,Power,OilCap,NA,FALSE,NA,NA,NA,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,NA,NA,1347584092295134.2,0,33689602307378348,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2022,Global,Power,RenewablesCap,0,FALSE,0,0,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,69.02071563088512,69.02071563088512,0,0,0,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2023,Global,Power,RenewablesCap,0,FALSE,0,2557220668282.1846,0,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,71.55895977006901,71.55895977006901,0,0,0,0,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2024,Global,Power,RenewablesCap,9763187803205.057,FALSE,9763187803205.057,5091334880766.935,9763187803205.057,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,74.29101990813334,74.29101990813334,357714186287158.44,357714186287158.44,312441423955942.4,312441423955942.4,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2025,Global,Power,RenewablesCap,52037717345774.23,FALSE,52037717345774.23,7612193483093.195,52037717345774.23,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,77.23997642357068,77.23997642357068,1982296299011352.2,1982296299011352.2,1618144260251560.2,1618144260251560.2,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2026,Global,Power,RenewablesCap,21311303493943.188,FALSE,21311303493943.188,10200818448081.475,21311303493943.188,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,80.43272584648456,80.43272584648456,845378115137435.6,845378115137435.6,644934916408111,644934916408111,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2027,Global,Power,RenewablesCap,21364669031028.89,FALSE,21364669031028.89,12801917052549.555,21364669031028.89,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,83.90080357784213,83.90080357784213,884037096530789.1,884037096530789.1,630306231977322.1,630306231977322.1,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2028,Global,Power,RenewablesCap,NA,FALSE,22990237707121.35,15412007135358.05,23974759113837.387,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,87.68142904235494,87.68142904235494,994166857131901.25,1036740516663519.6,662455354425944,690823981394249.6,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2029,Global,Power,RenewablesCap,NA,FALSE,24619649165333.414,18028792308793.504,26591544287272.84,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,91.81884674671286,91.81884674671286,1114864003612358.1,1204158326028804.2,694281270486017.6,749889286722619,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2030,Global,Power,RenewablesCap,NA,FALSE,26252213897115.402,20650696820374.11,29213448798853.445,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,96.36606582369294,96.36606582369294,1247665777924811.2,1388401773059342,726152842206461.25,808062472714779,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2031,Global,Power,RenewablesCap,NA,FALSE,28049824250329.94,24602835102590.2,33165587081069.535,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,97.2926626104592,97.7880259100598,1345917478824261.8,1599490143065502.2,732089931466301.25,870016659744072.6,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2032,Global,Power,RenewablesCap,NA,FALSE,29857059881159.734,28593153103278.9,37155905081758.234,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,98.23725156784232,99.20998599642668,1446543314371537.8,1817989760751702.8,735349269902979.4,924173807986292.6,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2033,Global,Power,RenewablesCap,NA,FALSE,31672323810904.57,32614091059535.96,41176843038015.3,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,99.20036187733096,100.63194608279355,1549534981560534,2043605760048195.5,736172907489981.4,970902375255076.25,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2034,Global,Power,RenewablesCap,NA,FALSE,33494353830232.65,36659961461412.5,45222713439891.836,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,100.18254367809662,102.05390616916041,1654900388951666.2,2276116301496982.5,734795564046683.75,1010622858487450.8,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2035,Global,Power,RenewablesCap,NA,FALSE,35322139146663.08,40726403242397.8,49289155220877.13,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,101.1843691148776,103.47586625552728,1762660307757658.5,2515351283130817,731441361423696.1,1043781356450103.5,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2036,Global,Power,RenewablesCap,NA,FALSE,37059584529006.3,44914888679943.74,53477640658423.08,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,102.2064334493713,104.89782634189416,1868043475882578.8,2766603534495593.5,724459466917194.9,1072936549736859.8,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2037,Global,Power,RenewablesCap,NA,FALSE,38800675287425.69,49118888174660.35,57681640153139.69,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,103.249356239671,106.31978642826103,1975762946516945.2,3024543925671373,716107415721926.75,1096233907093065.4,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
Carbon balance 2030,company-1,2038,Global,Power,RenewablesCap,NA,FALSE,40544937617805.766,53336092073991.4,61898844052470.734,1,0.524318751995452,0.493183115497231,0.495982220512815,0.498119010415394,104.31378259265732,107.74174651462789,2085866601209395,3289082369418599,706555184218020.4,1114125993524889.2,WEO2021_STEPS,WEO2021_SDS,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2040,4ca897da-5c0b-4f2d-9af4-a99c2b177751
